ID	#Chr	start	end	GTEx_ID	gene	exon_number	n_exons	terminal_exon_flag	n_significant_tissues
chr19_13115626_13115768_-	chr19	13115626	13115768	ENSG00000104907.12_3	ENSG00000104907	3	16	FALSE	16
chr19_13926517_13926590_+	chr19	13926517	13926590	ENSG00000132024.17_18	ENSG00000132024	18	29	FALSE	13
chr19_13993525_13993895_-	chr19	13993525	13993895	ENSG00000132005.8_4	ENSG00000132005	4	24	FALSE	13
chr19_14093628_14093792_-	chr19	14093628	14093792	ENSG00000072062.13_11	ENSG00000072062	11	12	FALSE	15
chr19_14458232_14458375_+	chr19	14458232	14458375	ENSG00000123143.12_13	ENSG00000123143	13	27	FALSE	16
chr19_14491656_14491743_-	chr19	14491656	14491743	ENSG00000123159.15_3	ENSG00000123159	3	12	FALSE	11
chr19_14564949_14564992_+	chr19	14564949	14564992	ENSG00000099797.13_13	ENSG00000099797	13	17	FALSE	13
chr19_15116001_15116071_-	chr19	15116001	15116071	ENSG00000105135.15_13	ENSG00000105135	13	16	FALSE	14
chr19_15184295_15184450_-	chr19	15184295	15184450	ENSG00000074181.8_16	ENSG00000074181	16	33	FALSE	10
chr19_16093684_16093753_+	chr19	16093684	16093753	ENSG00000167460.14_12	ENSG00000167460	12	14	FALSE	10
chr19_16190520_16190573_+	chr19	16190520	16190573	ENSG00000105058.11_3	ENSG00000105058	3	4	FALSE	14
chr19_16228770_16228928_+	chr19	16228770	16228928	ENSG00000072958.8_12	ENSG00000072958	12	15	FALSE	13
chr19_16395344_16395467_-	chr19	16395344	16395467	ENSG00000127527.13_17	ENSG00000127527	17	25	FALSE	15
chr19_16659395_16659447_-	chr19	16659395	16659447	ENSG00000214046.8_3	ENSG00000214046	3	10	FALSE	17
chr19_17180927_17181040_+	chr19	17180927	17181040	ENSG00000099331.13_16	ENSG00000099331	16	41	FALSE	10
chr19_17273904_17274024_+	chr19	17273904	17274024	ENSG00000105393.15_5	ENSG00000105393	5	13	FALSE	17
chr19_17315934_17315995_+	chr19	17315934	17315995	ENSG00000130311.10_4	ENSG00000130311	4	5	FALSE	17
chr19_17360772_17360832_-	chr19	17360772	17360832	ENSG00000130300.8_4	ENSG00000130300	4	6	FALSE	10
chr19_17403680_17403824_-	chr19	17403680	17403824	ENSG00000130303.12_4	ENSG00000130303	4	5	FALSE	15
chr19_17422332_17422458_+	chr19	17422332	17422458	ENSG00000141971.12_6	ENSG00000141971	6	12	FALSE	13
chr19_17517710_17517850_+	chr19	17517710	17517850	ENSG00000130313.6_6	ENSG00000130313	6	7	FALSE	12
chr19_17560348_17560465_+	chr19	17560348	17560465	ENSG00000130309.10_4	ENSG00000130309	4	15	FALSE	14
chr19_17860763_17861472_+	chr19	17860763	17861472	ENSG00000105640.12_3	ENSG00000105640	3	6	FALSE	17
chr19_18010572_18010729_+	chr19	18010572	18010729	ENSG00000105643.9_8	ENSG00000105643	8	9	FALSE	11
chr19_18316024_18316259_-	chr19	18316024	18316259	ENSG00000130520.10_2	ENSG00000130520	2	6	FALSE	15
chr19_18431793_18431862_+	chr19	18431793	18431862	ENSG00000130511.15_11	ENSG00000130511	11	21	FALSE	13
chr19_18436684_18436877_-	chr19	18436684	18436877	ENSG00000105655.18_3	ENSG00000105655	3	9	FALSE	14
chr19_18446748_18446814_-	chr19	18446748	18446814	ENSG00000105656.12_11	ENSG00000105656	11	15	FALSE	11
chr19_18539551_18539720_-	chr19	18539551	18539720	ENSG00000105701.15_6	ENSG00000105701	6	12	FALSE	17
chr19_18567132_18567318_+	chr19	18567132	18567318	ENSG00000105700.10_6	ENSG00000105700	6	9	FALSE	16
chr19_18573662_18573748_+	chr19	18573662	18573748	ENSG00000221983.7_3	ENSG00000221983	3	4	FALSE	13
chr19_18589413_18589683_+	chr19	18589413	18589683	ENSG00000006015.17_3	ENSG00000006015	3	5	FALSE	16
chr19_18598772_18598901_-	chr19	18598772	18598901	ENSG00000006016.10_5	ENSG00000006016	5	14	FALSE	11
chr19_18774900_18774986_+	chr19	18774900	18774986	ENSG00000105662.15_14	ENSG00000105662	14	16	FALSE	10
chr19_18903268_18903423_-	chr19	18903268	18903423	ENSG00000105669.13_7	ENSG00000105669	7	10	FALSE	17
chr19_19008317_19008428_-	chr19	19008317	19008428	ENSG00000064607.16_8	ENSG00000064607	8	14	FALSE	13
chr19_19178847_19180761_-	chr19	19178847	19180761	ENSG00000254901.7_5	ENSG00000254901	5	6	FALSE	12
chr19_19197186_19197251_+	chr19	19197186	19197251	ENSG00000064490.13_5	ENSG00000064490	5	11	FALSE	13
chr19_19310097_19310200_-	chr19	19310097	19310200	ENSG00000105705.15_3	ENSG00000105705	3	15	FALSE	13
chr19_19336122_19336187_+	chr19	19336122	19336187	ENSG00000129933.20_5	ENSG00000129933	5	22	FALSE	13
chr19_19492306_19492438_+	chr19	19492306	19492438	ENSG00000167491.17_11	ENSG00000167491	11	20	FALSE	13
chr19_19527281_19527372_+	chr19	19527281	19527372	ENSG00000186010.18_3	ENSG00000186010	3	6	FALSE	15
chr19_29986282_29986417_+	chr19	29986282	29986417	ENSG00000105176.17_10	ENSG00000105176	10	19	FALSE	10
chr19_32646459_32646615_-	chr19	32646459	32646615	ENSG00000105186.15_4	ENSG00000105186	4	29	FALSE	15
chr19_33463987_33464062_-	chr19	33463987	33464062	ENSG00000124299.13_11	ENSG00000124299	11	21	FALSE	10
chr19_34215124_34215300_+	chr19	34215124	34215300	ENSG00000257103.8_6	ENSG00000257103	6	12	FALSE	14
chr19_34396581_34396657_+	chr19	34396581	34396657	ENSG00000105220.14_15	ENSG00000105220	15	19	FALSE	14
chr19_34460470_34460566_+	chr19	34460470	34460566	ENSG00000126261.12_16	ENSG00000126261	16	20	FALSE	15
chr19_35160709_35160801_+	chr19	35160709	35160801	ENSG00000089327.14_6	ENSG00000089327	6	9	FALSE	14
chr19_35546945_35547029_+	chr19	35546945	35547029	ENSG00000105677.11_4	ENSG00000105677	4	5	FALSE	16
chr19_35654571_35654671_+	chr19	35654571	35654671	ENSG00000126267.8_4	ENSG00000126267	4	5	FALSE	17
chr19_35733597_35733686_+	chr19	35733597	35733686	ENSG00000272333.5_29	ENSG00000272333	29	37	FALSE	15
chr19_35907218_35907357_-	chr19	35907218	35907357	ENSG00000011600.11_4	ENSG00000011600	4	5	FALSE	11
chr19_36011404_36011464_-	chr19	36011404	36011464	ENSG00000239382.10_4	ENSG00000239382	4	7	FALSE	15
chr19_36142909_36142966_+	chr19	36142909	36142966	ENSG00000126247.10_9	ENSG00000126247	9	14	FALSE	10
chr19_37169839_37170054_-	chr19	37169839	37170054	ENSG00000196967.10_3	ENSG00000196967	3	12	FALSE	12
chr19_37346772_37347316_+	chr19	37346772	37347316	ENSG00000181666.17_13	ENSG00000181666	13	19	FALSE	10
chr19_38283627_38283797_+	chr19	38283627	38283797	ENSG00000167642.12_4	ENSG00000167642	4	9	FALSE	13
chr19_38405519_38405635_+	chr19	38405519	38405635	ENSG00000130244.12_5	ENSG00000130244	5	7	FALSE	11
chr19_38620337_38620435_+	chr19	38620337	38620435	ENSG00000178982.9_2	ENSG00000178982	2	10	FALSE	17
chr19_38727946_38728026_+	chr19	38727946	38728026	ENSG00000130402.11_21	ENSG00000130402	21	27	FALSE	14
chr19_38844008_38844104_-	chr19	38844008	38844104	ENSG00000104824.16_8	ENSG00000104824	8	17	FALSE	12
chr19_38893414_38893527_-	chr19	38893414	38893527	ENSG00000068903.19_6	ENSG00000068903	6	21	FALSE	16
chr19_38918094_38918139_-	chr19	38918094	38918139	ENSG00000104835.14_13	ENSG00000104835	13	19	FALSE	13
chr19_39329544_39329626_-	chr19	39329544	39329626	ENSG00000130755.12_6	ENSG00000130755	6	7	FALSE	12
chr19_39453356_39453521_+	chr19	39453356	39453521	ENSG00000196235.13_8	ENSG00000196235	8	35	FALSE	14
chr19_39485544_39485602_+	chr19	39485544	39485602	ENSG00000105197.10_7	ENSG00000105197	7	15	FALSE	13
chr19_40204485_40204633_+	chr19	40204485	40204633	ENSG00000130758.7_3	ENSG00000130758	3	10	FALSE	16
chr19_40236257_40236385_-	chr19	40236257	40236385	ENSG00000105221.16_24	ENSG00000105221	24	28	FALSE	16
chr19_40583601_40583717_+	chr19	40583601	40583717	ENSG00000160410.14_12	ENSG00000160410	12	19	FALSE	15
chr19_40611152_40611394_+	chr19	40611152	40611394	ENSG00000090006.17_21	ENSG00000090006	21	38	FALSE	17
chr19_40703715_40703855_-	chr19	40703715	40703855	ENSG00000123815.11_11	ENSG00000123815	11	18	FALSE	12
chr19_40733160_40733364_+	chr19	40733160	40733364	ENSG00000086544.2_5	ENSG00000086544	5	8	FALSE	15
chr19_40757332_40757504_+	chr19	40757332	40757504	ENSG00000077312.8_3	ENSG00000077312	3	8	FALSE	12
chr19_40783778_40783840_+	chr19	40783778	40783840	ENSG00000167578.17_4	ENSG00000167578	4	8	FALSE	14
chr19_40806555_40806674_+	chr19	40806555	40806674	ENSG00000269858.5_5	ENSG00000269858	5	7	FALSE	17
chr19_41305646_41305867_+	chr19	41305646	41305867	ENSG00000105323.16_21	ENSG00000105323	21	22	FALSE	17
chr19_41330323_41331210_-	chr19	41330323	41331210	ENSG00000105329.9_7	ENSG00000105329	7	9	FALSE	12
chr19_41869031_41869214_+	chr19	41869031	41869214	ENSG00000105372.6_8	ENSG00000105372	8	10	FALSE	12
chr19_41904949_41905036_+	chr19	41904949	41905036	ENSG00000076928.17_25	ENSG00000076928	25	35	FALSE	14
chr19_41957018_41957119_-	chr19	41957018	41957119	ENSG00000105404.10_4	ENSG00000105404	4	5	FALSE	17
chr19_42215133_42215252_-	chr19	42215133	42215252	ENSG00000160570.13_4	ENSG00000160570	4	9	FALSE	10
chr19_42289848_42289951_+	chr19	42289848	42289951	ENSG00000079432.7_13	ENSG00000079432	13	24	FALSE	14
chr19_43487024_43487123_-	chr19	43487024	43487123	ENSG00000176531.10_10	ENSG00000176531	10	16	FALSE	13
chr19_43511437_43511566_-	chr19	43511437	43511566	ENSG00000105755.7_4	ENSG00000105755	4	7	FALSE	11
chr19_43744772_43744884_-	chr19	43744772	43744884	ENSG00000105771.13_7	ENSG00000105771	7	15	FALSE	13
chr19_44229733_44229816_+	chr19	44229733	44229816	ENSG00000131115.15_8	ENSG00000131115	8	11	FALSE	10
chr19_44657762_44657910_+	chr19	44657762	44657910	ENSG00000073008.14_5	ENSG00000073008	5	9	FALSE	13
chr19_44814152_44814304_+	chr19	44814152	44814304	ENSG00000187244.10_7	ENSG00000187244	7	14	FALSE	11
chr19_44916190_44916470_+	chr19	44916190	44916470	ENSG00000130208.9_5	ENSG00000130208	5	7	FALSE	15
chr19_44955246_44955467_+	chr19	44955246	44955467	ENSG00000104853.15_2	ENSG00000104853	2	17	FALSE	14
chr19_45068015_45068058_+	chr19	45068015	45068058	ENSG00000104859.14_15	ENSG00000104859	15	21	FALSE	15
chr19_45138514_45138611_+	chr19	45138514	45138611	ENSG00000104866.10_5	ENSG00000104866	5	16	FALSE	14
chr19_45355665_45355728_-	chr19	45355665	45355728	ENSG00000104884.14_16	ENSG00000104884	16	28	FALSE	13
chr19_45414861_45414960_-	chr19	45414861	45414960	ENSG00000012061.15_13	ENSG00000012061	13	17	FALSE	17
chr19_45521322_45521406_+	chr19	45521322	45521406	ENSG00000125753.13_5	ENSG00000125753	5	15	FALSE	14
chr19_45617630_45617697_-	chr19	45617630	45617697	ENSG00000125746.16_23	ENSG00000125746	23	31	FALSE	17
chr19_45698801_45698900_+	chr19	45698801	45698900	ENSG00000011478.11_6	ENSG00000011478	6	8	FALSE	13
chr19_46334905_46334986_+	chr19	46334905	46334986	ENSG00000124440.15_19	ENSG00000124440	19	22	FALSE	14
chr19_46383411_46383476_+	chr19	46383411	46383476	ENSG00000011485.14_5	ENSG00000011485	5	16	FALSE	13
chr19_46608482_46608588_+	chr19	46608482	46608588	ENSG00000160014.16_7	ENSG00000160014	7	11	FALSE	17
chr19_46839465_46839620_-	chr19	46839465	46839620	ENSG00000042753.11_4	ENSG00000042753	4	6	FALSE	13
chr19_47197233_47197377_+	chr19	47197233	47197377	ENSG00000142230.11_13	ENSG00000142230	13	15	FALSE	17
chr19_47362476_47362693_+	chr19	47362476	47362693	ENSG00000134815.18_6	ENSG00000134815	6	18	FALSE	14
chr19_47500633_47500749_-	chr19	47500633	47500749	ENSG00000105402.7_6	ENSG00000105402	6	14	FALSE	17
chr19_47754709_47754891_+	chr19	47754709	47754891	ENSG00000105373.18_10	ENSG00000105373	10	15	FALSE	17
chr19_47780725_47780749_+	chr19	47780725	47780749	ENSG00000178980.14_3	ENSG00000178980	3	7	FALSE	10
chr19_48077771_48077824_-	chr19	48077771	48077824	ENSG00000105499.13_14	ENSG00000105499	14	23	FALSE	10
chr19_48327521_48327664_+	chr19	48327521	48327664	ENSG00000142227.10_6	ENSG00000142227	6	8	FALSE	16
chr19_48384230_48384482_-	chr19	48384230	48384482	ENSG00000105438.8_5	ENSG00000105438	5	6	FALSE	12
chr19_48616079_48616220_-	chr19	48616079	48616220	ENSG00000063177.12_6	ENSG00000063177	6	7	FALSE	16
chr19_48639305_48639459_-	chr19	48639305	48639459	ENSG00000063180.8_7	ENSG00000063180	7	10	FALSE	10
chr19_48799981_48800100_-	chr19	48799981	48800100	ENSG00000105552.14_7	ENSG00000105552	7	13	FALSE	11
chr19_48845370_48845446_-	chr19	48845370	48845446	ENSG00000105559.11_18	ENSG00000105559	18	22	FALSE	10
chr19_48913474_48913564_+	chr19	48913474	48913564	ENSG00000104805.15_6	ENSG00000104805	6	12	FALSE	17
chr19_48955548_48955599_+	chr19	48955548	48955599	ENSG00000087088.19_2	ENSG00000087088	2	6	FALSE	14
chr19_48965770_48965916_+	chr19	48965770	48965916	ENSG00000087086.14_2	ENSG00000087086	2	4	FALSE	10
chr19_48982720_48982837_-	chr19	48982720	48982837	ENSG00000104812.14_6	ENSG00000104812	6	16	FALSE	13
chr19_49086405_49086561_+	chr19	49086405	49086561	ENSG00000104852.14_2	ENSG00000104852	2	12	FALSE	16
chr19_49116263_49116472_+	chr19	49116263	49116472	ENSG00000104863.11_5	ENSG00000104863	5	7	FALSE	16
chr19_49211015_49211087_+	chr19	49211015	49211087	ENSG00000130529.15_23	ENSG00000130529	23	24	FALSE	16
chr19_49351301_49351365_-	chr19	49351301	49351365	ENSG00000074219.13_9	ENSG00000074219	9	16	FALSE	12
chr19_49448001_49448062_-	chr19	49448001	49448062	ENSG00000104872.10_6	ENSG00000104872	6	11	FALSE	16
chr19_49461884_49462036_+	chr19	49461884	49462036	ENSG00000161618.9_7	ENSG00000161618	7	17	FALSE	12
chr19_49480552_49481581_+	chr19	49480552	49481581	ENSG00000090554.12_8	ENSG00000090554	8	10	FALSE	14
chr19_49490127_49490297_+	chr19	49490127	49490297	ENSG00000142541.16_4	ENSG00000142541	4	9	FALSE	16
chr19_49497173_49497325_+	chr19	49497173	49497325	ENSG00000142534.6_2	ENSG00000142534	2	5	FALSE	17
chr19_49514211_49514486_+	chr19	49514211	49514486	ENSG00000104870.12_4	ENSG00000104870	4	11	FALSE	17
chr19_49539119_49539179_+	chr19	49539119	49539179	ENSG00000142552.7_6	ENSG00000142552	6	9	FALSE	11
chr19_49558897_49558978_-	chr19	49558897	49558978	ENSG00000142546.13_6	ENSG00000142546	6	11	FALSE	17
chr19_49637043_49637130_-	chr19	49637043	49637130	ENSG00000126458.3_2	ENSG00000126458	2	6	FALSE	12
chr19_49644830_49645134_+	chr19	49644830	49645134	ENSG00000126461.14_3	ENSG00000126461	3	12	FALSE	10
chr19_49663343_49663514_-	chr19	49663343	49663514	ENSG00000126456.15_2	ENSG00000126456	2	7	FALSE	16
chr19_49670216_49670488_+	chr19	49670216	49670488	ENSG00000126453.9_6	ENSG00000126453	6	8	FALSE	12
chr19_49680487_49680588_+	chr19	49680487	49680588	ENSG00000126457.21_7	ENSG00000126457	7	17	FALSE	15
chr19_49808717_49808823_-	chr19	49808717	49808823	ENSG00000010361.13_10	ENSG00000010361	10	14	FALSE	14
chr19_49835534_49835605_+	chr19	49835534	49835605	ENSG00000104973.16_15	ENSG00000104973	15	20	FALSE	16
chr19_49858057_49858114_+	chr19	49858057	49858114	ENSG00000104960.15_10	ENSG00000104960	10	13	FALSE	17
chr19_49862044_49862105_-	chr19	49862044	49862105	ENSG00000039650.11_16	ENSG00000039650	16	20	FALSE	15
chr19_49871812_49871889_-	chr19	49871812	49871889	ENSG00000204673.10_6	ENSG00000204673	6	8	FALSE	13
chr19_49882973_49883076_+	chr19	49882973	49883076	ENSG00000104946.12_9	ENSG00000104946	9	20	FALSE	17
chr19_50482149_50483068_+	chr19	50482149	50483068	ENSG00000161671.16_9	ENSG00000161671	9	12	FALSE	14
chr19_50510286_50510448_-	chr19	50510286	50510448	ENSG00000161677.11_2	ENSG00000161677	2	5	FALSE	10
chr19_52314153_52314279_+	chr19	52314153	52314279	ENSG00000198464.13_3	ENSG00000198464	3	7	FALSE	15
chr19_52374299_52374717_+	chr19	52374299	52374717	ENSG00000221923.8_4	ENSG00000221923	4	6	FALSE	10
chr19_52405907_52406033_+	chr19	52405907	52406033	ENSG00000167555.13_6	ENSG00000167555	6	11	FALSE	12
chr19_52655561_52655687_-	chr19	52655561	52655687	ENSG00000167766.18_4	ENSG00000167766	4	12	FALSE	12
chr19_53555240_53555908_+	chr19	53555240	53555908	ENSG00000130844.16_10	ENSG00000130844	10	14	FALSE	10
chr19_53867883_53867943_+	chr19	53867883	53867943	ENSG00000179820.15_2	ENSG00000179820	2	7	FALSE	10
chr19_54105934_54106470_+	chr19	54105934	54106470	ENSG00000170906.15_4	ENSG00000170906	4	9	FALSE	16
chr19_54110051_54110121_-	chr19	54110051	54110121	ENSG00000105619.13_4	ENSG00000105619	4	6	FALSE	11
chr19_54188433_54188511_-	chr19	54188433	54188511	ENSG00000125505.16_3	ENSG00000125505	3	9	FALSE	11
chr19_54206276_54207647_+	chr19	54206276	54207647	ENSG00000170889.13_4	ENSG00000170889	4	7	FALSE	17
chr19_54451290_54451382_+	chr19	54451290	54451382	ENSG00000167615.16_3	ENSG00000167615	3	16	FALSE	15
chr19_55092442_55092544_-	chr19	55092442	55092544	ENSG00000125503.12_19	ENSG00000125503	19	23	FALSE	16
chr19_55236913_55236970_-	chr19	55236913	55236970	ENSG00000105063.18_17	ENSG00000105063	17	25	FALSE	16
chr19_55277642_55277846_-	chr19	55277642	55277846	ENSG00000133265.10_3	ENSG00000133265	3	8	FALSE	15
chr19_55388243_55392085_+	chr19	55388243	55392085	ENSG00000108107.14_5	ENSG00000108107	5	6	FALSE	17
chr19_55404288_55404478_-	chr19	55404288	55404478	ENSG00000108106.13_3	ENSG00000108106	3	5	FALSE	15
chr19_55513011_55513172_+	chr19	55513011	55513172	ENSG00000179954.15_14	ENSG00000179954	14	15	FALSE	10
chr19_55689297_55689371_+	chr19	55689297	55689371	ENSG00000063245.14_8	ENSG00000063245	8	18	FALSE	13
chr19_58392976_58393185_+	chr19	58392976	58393185	ENSG00000083845.8_4	ENSG00000083845	4	7	FALSE	17
chr20_409830_410025_+	chr20	409830	410025	ENSG00000125826.20_3	ENSG00000125826	3	15	FALSE	12
chr20_508451_508660_-	chr20	508451	508660	ENSG00000101266.17_5	ENSG00000101266	5	19	FALSE	15
chr20_1127426_1127508_+	chr20	1127426	1127508	ENSG00000125818.17_4	ENSG00000125818	4	12	FALSE	17
chr20_1371722_1372240_-	chr20	1371722	1372240	ENSG00000088832.16_4	ENSG00000088832	4	6	FALSE	16
chr20_1464329_1464426_-	chr20	1464329	1464426	ENSG00000088833.17_2	ENSG00000088833	2	11	FALSE	17
chr20_1922313_1922645_+	chr20	1922313	1922645	ENSG00000198053.11_6	ENSG00000198053	6	10	FALSE	14
chr20_2655595_2655746_+	chr20	2655595	2655746	ENSG00000101361.16_9	ENSG00000101361	9	13	FALSE	11
chr20_2836039_2836314_-	chr20	2836039	2836314	ENSG00000132635.16_8	ENSG00000132635	8	9	FALSE	17
chr20_2861615_2861704_+	chr20	2861615	2861704	ENSG00000215305.9_9	ENSG00000215305	9	19	FALSE	16
chr20_3021309_3021428_+	chr20	3021309	3021428	ENSG00000132670.20_15	ENSG00000132670	15	25	FALSE	15
chr20_3213169_3213226_+	chr20	3213169	3213226	ENSG00000125877.12_3	ENSG00000125877	3	9	FALSE	13
chr20_3671419_3671496_-	chr20	3671419	3671496	ENSG00000149451.17_13	ENSG00000149451	13	17	FALSE	15
chr20_3800743_3800865_+	chr20	3800743	3800865	ENSG00000101224.17_7	ENSG00000101224	7	17	FALSE	10
chr20_3857635_3857809_+	chr20	3857635	3857809	ENSG00000088888.17_3	ENSG00000088888	3	7	FALSE	15
chr20_6031163_6031370_+	chr20	6031163	6031370	ENSG00000088766.11_8	ENSG00000088766	8	11	FALSE	16
chr20_9459635_9459810_+	chr20	9459635	9459810	ENSG00000101333.16_37	ENSG00000101333	37	42	FALSE	10
chr20_10412530_10413931_-	chr20	10412530	10413931	ENSG00000125863.18_4	ENSG00000125863	4	7	FALSE	16
chr20_17616732_17616839_-	chr20	17616732	17616839	ENSG00000125844.15_22	ENSG00000125844	22	26	FALSE	12
chr20_17953996_17954231_-	chr20	17953996	17954231	ENSG00000089006.16_6	ENSG00000089006	6	17	FALSE	15
chr20_20032508_20032653_+	chr20	20032508	20032653	ENSG00000173418.11_6	ENSG00000173418	6	7	FALSE	11
chr20_24968892_24969084_-	chr20	24968892	24969084	ENSG00000101474.11_8	ENSG00000101474	8	10	FALSE	12
chr20_25021389_25021536_-	chr20	25021389	25021536	ENSG00000154930.14_8	ENSG00000154930	8	16	FALSE	13
chr20_25213263_25213406_+	chr20	25213263	25213406	ENSG00000197586.12_7	ENSG00000197586	7	16	FALSE	16
chr20_25320199_25320318_-	chr20	25320199	25320318	ENSG00000100997.18_7	ENSG00000100997	7	18	FALSE	16
chr20_28590557_28590614_-	chr20	28590557	28590614	ENSG00000282826.1_4	ENSG00000282826	4	9	FALSE	17
chr20_30391197_30391308_+	chr20	30391197	30391308	ENSG00000149531.15_5	ENSG00000149531	5	9	FALSE	14
chr20_31554588_31554829_+	chr20	31554588	31554829	ENSG00000101294.16_10	ENSG00000101294	10	19	FALSE	16
chr20_32704814_32704904_-	chr20	32704814	32704904	ENSG00000149600.11_7	ENSG00000149600	7	9	FALSE	14
chr20_33387323_33387533_-	chr20	33387323	33387533	ENSG00000101391.20_6	ENSG00000101391	6	15	FALSE	15
chr20_33410135_33410331_-	chr20	33410135	33410331	ENSG00000101400.5_6	ENSG00000101400	6	8	FALSE	13
chr20_34031522_34031604_+	chr20	34031522	34031604	ENSG00000125970.11_3	ENSG00000125970	3	14	FALSE	17
chr20_34093675_34093731_-	chr20	34093675	34093731	ENSG00000125977.6_7	ENSG00000125977	7	9	FALSE	17
chr20_34559208_34559263_+	chr20	34559208	34559263	ENSG00000101460.12_4	ENSG00000101460	4	6	FALSE	16
chr20_34727259_34727407_-	chr20	34727259	34727407	ENSG00000198646.13_17	ENSG00000198646	17	22	FALSE	16
chr20_34926105_34926281_+	chr20	34926105	34926281	ENSG00000131069.19_24	ENSG00000131069	24	26	FALSE	16
chr20_34929401_34929590_-	chr20	34929401	34929590	ENSG00000100983.9_12	ENSG00000100983	12	13	FALSE	16
chr20_35044505_35044712_-	chr20	35044505	35044712	ENSG00000100991.11_7	ENSG00000100991	7	19	FALSE	17
chr20_35137880_35138005_-	chr20	35137880	35138005	ENSG00000088298.12_5	ENSG00000088298	5	11	FALSE	15
chr20_35280654_35280829_-	chr20	35280654	35280829	ENSG00000242372.6_3	ENSG00000242372	3	6	FALSE	11
chr20_35374184_35374256_-	chr20	35374184	35374256	ENSG00000101019.21_10	ENSG00000101019	10	18	FALSE	16
chr20_35500049_35500169_+	chr20	35500049	35500169	ENSG00000126001.15_28	ENSG00000126001	28	35	FALSE	14
chr20_35556033_35556129_+	chr20	35556033	35556129	ENSG00000125991.19_12	ENSG00000125991	12	17	FALSE	14
chr20_35627280_35627531_-	chr20	35627280	35627531	ENSG00000214078.12_14	ENSG00000214078	14	16	FALSE	14
chr20_35729462_35729527_-	chr20	35729462	35729527	ENSG00000131051.22_10	ENSG00000131051	10	26	FALSE	17
chr20_36548032_36548193_+	chr20	36548032	36548193	ENSG00000101335.9_3	ENSG00000101335	3	4	FALSE	17
chr20_36762461_36762548_-	chr20	36762461	36762548	ENSG00000149636.15_6	ENSG00000149636	6	11	FALSE	11
chr20_36898440_36898544_-	chr20	36898440	36898544	ENSG00000101347.8_14	ENSG00000101347	14	16	FALSE	15
chr20_37232296_37232391_+	chr20	37232296	37232391	ENSG00000118705.16_16	ENSG00000118705	16	20	FALSE	17
chr20_37301171_37301413_+	chr20	37301171	37301413	ENSG00000101363.12_4	ENSG00000101363	4	6	FALSE	12
chr20_38048348_38048481_+	chr20	38048348	38048481	ENSG00000101413.11_3	ENSG00000101413	3	14	FALSE	10
chr20_38434504_38434626_-	chr20	38434504	38434626	ENSG00000196756.11_2	ENSG00000196756	2	8	FALSE	10
