gene	n_exons
ENSG00000260620	2
ENSG00000260621	3
ENSG00000260624	3
ENSG00000260625	1
ENSG00000260626	2
ENSG00000260628	14
ENSG00000260629	1
ENSG00000260630	6
ENSG00000260631	1
ENSG00000260633	1
ENSG00000260634	1
ENSG00000260635	3
ENSG00000260639	1
ENSG00000260640	1
ENSG00000260641	1
ENSG00000260642	3
ENSG00000260644	27
ENSG00000260645	1
ENSG00000260646	2
ENSG00000260647	1
ENSG00000260648	1
ENSG00000260649	1
ENSG00000260650	3
ENSG00000260651	1
ENSG00000260653	4
ENSG00000260657	2
ENSG00000260658	5
ENSG00000260660	14
ENSG00000260661	4
ENSG00000260662	1
ENSG00000260664	2
ENSG00000260668	2
ENSG00000260670	1
ENSG00000260671	3
ENSG00000260672	2
ENSG00000260673	2
ENSG00000260674	1
ENSG00000260675	2
ENSG00000260676	7
ENSG00000260677	1
ENSG00000260678	1
ENSG00000260679	2
ENSG00000260680	1
ENSG00000260681	2
ENSG00000260683	1
ENSG00000260685	1
ENSG00000260686	1
ENSG00000260687	2
ENSG00000260688	1
ENSG00000260689	1
ENSG00000260690	1
ENSG00000260691	16
ENSG00000260693	3
ENSG00000260694	2
ENSG00000260695	1
ENSG00000260698	1
ENSG00000260701	2
ENSG00000260702	3
ENSG00000260704	1
ENSG00000260706	4
ENSG00000260708	1
ENSG00000260710	3
ENSG00000260711	1
ENSG00000260714	3
ENSG00000260715	1
ENSG00000260719	2
ENSG00000260720	2
ENSG00000260721	1
ENSG00000260722	1
ENSG00000260723	2
ENSG00000260724	1
ENSG00000260725	2
ENSG00000260726	1
ENSG00000260727	1
ENSG00000260731	1
ENSG00000260733	3
ENSG00000260734	9
ENSG00000260735	4
ENSG00000260737	6
ENSG00000260738	1
ENSG00000260739	2
ENSG00000260740	4
ENSG00000260741	4
ENSG00000260742	1
ENSG00000260743	1
ENSG00000260744	2
ENSG00000260746	14
ENSG00000260747	1
ENSG00000260750	8
ENSG00000260751	1
ENSG00000260756	1
ENSG00000260757	3
ENSG00000260759	1
ENSG00000260760	4
ENSG00000260761	1
ENSG00000260762	12
ENSG00000260763	2
ENSG00000260764	1
ENSG00000260765	11
ENSG00000260766	1
ENSG00000260769	2
ENSG00000260771	1
ENSG00000260773	2
ENSG00000260776	18
ENSG00000260777	2
ENSG00000260778	4
ENSG00000260779	4
ENSG00000260780	3
ENSG00000260781	15
ENSG00000260782	3
ENSG00000260784	3
ENSG00000260785	4
ENSG00000260786	1
ENSG00000260788	6
ENSG00000260790	3
ENSG00000260792	2
ENSG00000260793	1
ENSG00000260795	1
ENSG00000260796	2
ENSG00000260797	1
ENSG00000260798	2
ENSG00000260799	1
ENSG00000260802	2
ENSG00000260804	1
ENSG00000260805	1
ENSG00000260806	2
ENSG00000260807	3
ENSG00000260808	4
ENSG00000260809	11
ENSG00000260810	1
ENSG00000260811	1
ENSG00000260812	1
ENSG00000260815	1
ENSG00000260816	1
ENSG00000260817	1
ENSG00000260818	1
ENSG00000260822	1
ENSG00000260823	2
ENSG00000260827	2
ENSG00000260828	1
ENSG00000260830	1
ENSG00000260832	3
ENSG00000260834	6
ENSG00000260835	2
ENSG00000260838	1
ENSG00000260840	2
ENSG00000260844	1
ENSG00000260845	2
ENSG00000260846	4
ENSG00000260847	2
ENSG00000260848	4
ENSG00000260850	2
ENSG00000260852	2
ENSG00000260853	2
ENSG00000260854	2
ENSG00000260855	1
ENSG00000260857	2
ENSG00000260858	3
ENSG00000260859	2
ENSG00000260860	1
ENSG00000260862	3
ENSG00000260863	1
ENSG00000260864	3
ENSG00000260865	1
ENSG00000260866	9
ENSG00000260867	2
ENSG00000260868	1
ENSG00000260870	2
ENSG00000260871	1
ENSG00000260874	3
ENSG00000260876	9
ENSG00000260877	2
ENSG00000260878	1
ENSG00000260880	3
ENSG00000260882	1
ENSG00000260883	1
ENSG00000260884	1
ENSG00000260886	3
ENSG00000260887	4
ENSG00000260889	2
ENSG00000260891	2
ENSG00000260895	2
ENSG00000260896	6
ENSG00000260897	3
ENSG00000260898	5
ENSG00000260900	1
ENSG00000260902	3
ENSG00000260903	3
ENSG00000260905	2
ENSG00000260907	1
ENSG00000260908	6
ENSG00000260909	2
ENSG00000260910	1
ENSG00000260911	2
ENSG00000260912	1
ENSG00000260913	3
ENSG00000260916	15
ENSG00000260917	1
ENSG00000260918	1
ENSG00000260919	1
ENSG00000260920	1
ENSG00000260921	3
ENSG00000260922	3
ENSG00000260923	9
ENSG00000260924	1
ENSG00000260926	3
ENSG00000260927	4
ENSG00000260928	1
ENSG00000260930	4
ENSG00000260932	3
ENSG00000260933	1
ENSG00000260937	3
ENSG00000260939	1
ENSG00000260940	1
ENSG00000260941	1
ENSG00000260942	1
ENSG00000260943	1
ENSG00000260944	1
ENSG00000260945	2
ENSG00000260947	1
ENSG00000260948	1
ENSG00000260949	1
ENSG00000260951	1
ENSG00000260953	2
ENSG00000260954	2
ENSG00000260955	3
ENSG00000260957	2
ENSG00000260958	4
ENSG00000260959	2
ENSG00000260962	1
ENSG00000260963	5
ENSG00000260965	2
ENSG00000260966	1
ENSG00000260967	1
ENSG00000260969	3
ENSG00000260970	3
ENSG00000260971	3
ENSG00000260972	1
ENSG00000260973	1
ENSG00000260974	2
ENSG00000260975	2
ENSG00000260976	2
ENSG00000260977	1
ENSG00000260978	1
ENSG00000260979	2
ENSG00000260981	1
ENSG00000260983	3
ENSG00000260984	2
ENSG00000260986	2
ENSG00000260988	1
ENSG00000260989	3
ENSG00000260990	4
ENSG00000260991	2
ENSG00000260992	1
ENSG00000260994	1
ENSG00000260995	5
ENSG00000260996	1
ENSG00000260997	1
ENSG00000260999	2
ENSG00000261000	1
ENSG00000261002	6
ENSG00000261003	1
ENSG00000261007	1
ENSG00000261008	20
ENSG00000261009	2
ENSG00000261010	1
ENSG00000261011	4
ENSG00000261012	1
ENSG00000261013	2
ENSG00000261014	4
ENSG00000261017	1
ENSG00000261018	2
ENSG00000261019	1
ENSG00000261020	1
ENSG00000261024	7
ENSG00000261025	1
ENSG00000261026	1
ENSG00000261028	5
ENSG00000261029	2
ENSG00000261030	1
ENSG00000261033	1
ENSG00000261035	1
ENSG00000261036	2
ENSG00000261037	1
ENSG00000261038	1
ENSG00000261039	3
ENSG00000261040	4
ENSG00000261041	4
ENSG00000261043	3
ENSG00000261044	1
ENSG00000261045	4
ENSG00000261046	1
ENSG00000261047	1
ENSG00000261048	1
ENSG00000261049	3
ENSG00000261051	1
ENSG00000261052	10
ENSG00000261053	1
ENSG00000261054	1
ENSG00000261055	1
ENSG00000261056	1
ENSG00000261057	1
ENSG00000261058	5
ENSG00000261060	1
ENSG00000261061	1
ENSG00000261063	1
ENSG00000261064	5
ENSG00000261066	2
ENSG00000261068	1
ENSG00000261070	3
ENSG00000261072	1
ENSG00000261075	5
ENSG00000261076	1
ENSG00000261077	1
ENSG00000261078	2
ENSG00000261079	1
ENSG00000261080	2
ENSG00000261081	1
ENSG00000261082	2
ENSG00000261083	9
ENSG00000261084	1
ENSG00000261087	1
ENSG00000261089	2
ENSG00000261090	2
ENSG00000261092	2
ENSG00000261094	2
ENSG00000261095	3
ENSG00000261096	2
ENSG00000261097	1
ENSG00000261098	1
ENSG00000261101	1
ENSG00000261102	1
ENSG00000261103	3
ENSG00000261104	1
ENSG00000261105	4
ENSG00000261108	2
ENSG00000261111	1
ENSG00000261113	1
ENSG00000261114	1
ENSG00000261115	6
ENSG00000261116	1
ENSG00000261117	1
ENSG00000261118	4
ENSG00000261120	2
ENSG00000261121	2
ENSG00000261122	6
ENSG00000261123	2
ENSG00000261124	2
ENSG00000261126	8
ENSG00000261127	4
ENSG00000261129	1
ENSG00000261131	2
ENSG00000261135	1
ENSG00000261136	2
ENSG00000261140	2
ENSG00000261141	2
ENSG00000261143	15
ENSG00000261144	1
ENSG00000261145	1
ENSG00000261146	1
ENSG00000261150	2
ENSG00000261151	1
ENSG00000261153	1
ENSG00000261154	3
ENSG00000261156	8
ENSG00000261158	2
ENSG00000261159	1
ENSG00000261161	3
ENSG00000261166	1
ENSG00000261167	1
ENSG00000261168	1
ENSG00000261170	3
ENSG00000261172	5
ENSG00000261173	2
ENSG00000261174	1
ENSG00000261175	4
ENSG00000261176	3
ENSG00000261177	2
ENSG00000261178	3
ENSG00000261181	2
ENSG00000261182	1
ENSG00000261183	5
ENSG00000261184	2
ENSG00000261186	1
ENSG00000261187	1
ENSG00000261188	1
ENSG00000261189	1
ENSG00000261190	11
ENSG00000261191	3
ENSG00000261192	1
ENSG00000261193	2
ENSG00000261194	2
ENSG00000261195	4
ENSG00000261196	1
ENSG00000261197	1
ENSG00000261198	2
ENSG00000261199	1
ENSG00000261200	1
ENSG00000261202	1
ENSG00000261203	2
ENSG00000261204	1
ENSG00000261205	1
ENSG00000261206	1
ENSG00000261207	2
ENSG00000261208	3
ENSG00000261209	2
ENSG00000261210	8
ENSG00000261211	1
ENSG00000261212	1
ENSG00000261213	1
ENSG00000261216	2
ENSG00000261217	4
ENSG00000261218	8
ENSG00000261219	1
ENSG00000261220	1
ENSG00000261221	2
ENSG00000261222	2
ENSG00000261226	1
ENSG00000261227	2
ENSG00000261229	1
ENSG00000261231	8
ENSG00000261232	1
ENSG00000261233	4
ENSG00000261234	1
ENSG00000261235	5
ENSG00000261236	18
ENSG00000261238	2
ENSG00000261239	19
ENSG00000261240	4
ENSG00000261241	4
ENSG00000261242	1
ENSG00000261243	2
ENSG00000261244	2
ENSG00000261245	2
ENSG00000261247	20
ENSG00000261248	2
ENSG00000261249	2
ENSG00000261250	2
ENSG00000261251	2
ENSG00000261253	4
ENSG00000261257	1
ENSG00000261259	3
ENSG00000261260	2
ENSG00000261261	5
ENSG00000261263	2
ENSG00000261265	2
ENSG00000261266	2
ENSG00000261267	3
ENSG00000261268	2
ENSG00000261269	1
ENSG00000261270	2
ENSG00000261272	4
ENSG00000261273	4
ENSG00000261274	2
ENSG00000261275	1
ENSG00000261277	1
ENSG00000261278	2
ENSG00000261279	6
ENSG00000261281	2
ENSG00000261282	1
ENSG00000261284	1
ENSG00000261285	5
ENSG00000261286	6
ENSG00000261288	1
ENSG00000261289	1
ENSG00000261290	1
ENSG00000261291	2
ENSG00000261292	1
ENSG00000261293	2
ENSG00000261294	2
ENSG00000261296	2
ENSG00000261298	1
ENSG00000261299	1
ENSG00000261302	3
ENSG00000261303	17
ENSG00000261304	4
ENSG00000261305	1
ENSG00000261307	3
ENSG00000261308	5
ENSG00000261310	3
ENSG00000261312	1
ENSG00000261313	4
ENSG00000261314	1
ENSG00000261315	1
ENSG00000261316	2
ENSG00000261317	1
ENSG00000261318	1
ENSG00000261319	1
ENSG00000261320	1
ENSG00000261324	1
ENSG00000261325	2
ENSG00000261326	1
ENSG00000261327	2
ENSG00000261329	8
ENSG00000261330	1
ENSG00000261332	2
ENSG00000261333	1
ENSG00000261334	1
ENSG00000261335	1
ENSG00000261336	1
ENSG00000261338	1
ENSG00000261340	1
ENSG00000261341	7
ENSG00000261342	1
ENSG00000261346	4
ENSG00000261347	2
ENSG00000261348	3
ENSG00000261349	2
ENSG00000261350	2
ENSG00000261351	3
ENSG00000261353	1
ENSG00000261356	1
ENSG00000261357	1
ENSG00000261359	2
ENSG00000261360	1
ENSG00000261362	1
ENSG00000261363	2
ENSG00000261364	1
ENSG00000261365	1
ENSG00000261366	1
ENSG00000261367	2
ENSG00000261368	1
ENSG00000261369	3
ENSG00000261371	21
ENSG00000261373	7
ENSG00000261375	4
ENSG00000261376	2
ENSG00000261377	16
ENSG00000261379	1
ENSG00000261382	1
ENSG00000261384	2
ENSG00000261386	2
ENSG00000261390	10
ENSG00000261391	1
ENSG00000261392	3
ENSG00000261393	2
ENSG00000261394	2
ENSG00000261395	1
ENSG00000261396	3
ENSG00000261397	4
ENSG00000261398	1
ENSG00000261399	2
ENSG00000261400	6
ENSG00000261401	4
ENSG00000261402	1
ENSG00000261403	2
ENSG00000261404	6
ENSG00000261405	5
ENSG00000261407	2
ENSG00000261409	1
ENSG00000261410	4
ENSG00000261411	1
ENSG00000261416	4
ENSG00000261418	4
ENSG00000261419	3
ENSG00000261420	1
ENSG00000261421	2
ENSG00000261423	4
ENSG00000261424	1
ENSG00000261426	1
ENSG00000261428	1
ENSG00000261429	2
ENSG00000261430	2
ENSG00000261431	1
ENSG00000261432	1
ENSG00000261433	1
ENSG00000261434	1
ENSG00000261435	3
ENSG00000261436	6
ENSG00000261437	1
ENSG00000261438	1
ENSG00000261439	2
ENSG00000261440	1
ENSG00000261441	1
ENSG00000261442	2
ENSG00000261444	2
ENSG00000261445	3
ENSG00000261446	6
ENSG00000261447	1
ENSG00000261448	3
ENSG00000261449	1
ENSG00000261451	1
ENSG00000261453	2
ENSG00000261455	1
ENSG00000261456	4
ENSG00000261457	3
ENSG00000261458	3
ENSG00000261460	7
ENSG00000261461	1
ENSG00000261462	1
ENSG00000261465	3
ENSG00000261466	3
ENSG00000261467	1
ENSG00000261468	1
ENSG00000261469	2
ENSG00000261470	2
ENSG00000261471	1
ENSG00000261472	2
ENSG00000261474	2
ENSG00000261475	2
ENSG00000261476	2
ENSG00000261478	2
ENSG00000261480	2
ENSG00000261481	2
ENSG00000261485	1
ENSG00000261486	1
ENSG00000261488	1
ENSG00000261489	2
ENSG00000261490	2
ENSG00000261491	3
ENSG00000261497	3
ENSG00000261498	2
ENSG00000261499	11
ENSG00000261501	1
ENSG00000261502	5
ENSG00000261504	1
ENSG00000261505	5
ENSG00000261507	3
ENSG00000261509	4
ENSG00000261511	1
ENSG00000261512	1
ENSG00000261513	3
ENSG00000261514	2
ENSG00000261515	1
ENSG00000261517	6
ENSG00000261519	3
ENSG00000261520	4
ENSG00000261522	4
ENSG00000261523	3
ENSG00000261524	1
ENSG00000261526	3
ENSG00000261527	2
ENSG00000261528	1
ENSG00000261529	2
ENSG00000261534	1
ENSG00000261535	2
ENSG00000261536	3
ENSG00000261537	3
ENSG00000261538	2
ENSG00000261540	2
ENSG00000261541	1
ENSG00000261542	1
ENSG00000261543	3
ENSG00000261544	2
ENSG00000261546	2
ENSG00000261548	5
ENSG00000261549	1
ENSG00000261552	1
ENSG00000261554	1
ENSG00000261555	1
ENSG00000261556	21
ENSG00000261557	2
ENSG00000261558	4
ENSG00000261559	1
ENSG00000261560	1
ENSG00000261561	1
ENSG00000261564	3
ENSG00000261566	1
ENSG00000261568	1
ENSG00000261569	5
ENSG00000261570	4
ENSG00000261572	1
ENSG00000261573	3
ENSG00000261574	2
ENSG00000261575	2
ENSG00000261578	1
ENSG00000261580	1
ENSG00000261581	4
ENSG00000261583	3
ENSG00000261584	1
ENSG00000261587	6
ENSG00000261588	1
ENSG00000261590	1
ENSG00000261592	2
ENSG00000261593	1
ENSG00000261594	2
ENSG00000261595	1
ENSG00000261596	1
ENSG00000261598	2
ENSG00000261599	28
ENSG00000261600	1
ENSG00000261603	4
ENSG00000261604	1
ENSG00000261607	1
ENSG00000261608	1
ENSG00000261609	15
ENSG00000261610	1
ENSG00000261612	1
ENSG00000261613	2
ENSG00000261614	1
ENSG00000261615	10
ENSG00000261616	3
ENSG00000261617	3
ENSG00000261618	1
ENSG00000261620	1
ENSG00000261621	5
ENSG00000261622	6
ENSG00000261623	2
ENSG00000261624	2
ENSG00000261625	1
ENSG00000261627	1
ENSG00000261628	2
ENSG00000261629	2
ENSG00000261630	2
ENSG00000261632	5
ENSG00000261633	4
ENSG00000261634	5
ENSG00000261635	1
ENSG00000261636	2
ENSG00000261637	4
ENSG00000261638	3
ENSG00000261642	1
ENSG00000261643	1
ENSG00000261644	6
ENSG00000261645	11
ENSG00000261646	1
ENSG00000261647	1
ENSG00000261648	1
ENSG00000261649	9
ENSG00000261650	2
ENSG00000261651	2
ENSG00000261652	3
ENSG00000261653	1
ENSG00000261654	1
ENSG00000261655	1
ENSG00000261656	5
ENSG00000261659	1
ENSG00000261662	1
ENSG00000261663	2
ENSG00000261664	5
ENSG00000261665	1
ENSG00000261666	2
ENSG00000261667	4
ENSG00000261668	1
ENSG00000261669	2
ENSG00000261670	1
ENSG00000261671	1
ENSG00000261672	1
ENSG00000261673	2
ENSG00000261675	1
ENSG00000261678	2
ENSG00000261679	1
ENSG00000261680	1
ENSG00000261682	2
ENSG00000261683	3
ENSG00000261687	1
ENSG00000261689	1
ENSG00000261692	2
ENSG00000261693	1
ENSG00000261695	3
ENSG00000261696	1
ENSG00000261697	6
ENSG00000261701	5
ENSG00000261702	1
ENSG00000261703	2
ENSG00000261704	2
ENSG00000261706	1
ENSG00000261707	2
ENSG00000261708	3
ENSG00000261710	1
ENSG00000261711	4
ENSG00000261713	8
ENSG00000261714	2
ENSG00000261715	4
ENSG00000261716	2
ENSG00000261719	1
ENSG00000261722	2
ENSG00000261723	5
ENSG00000261725	1
ENSG00000261727	3
ENSG00000261728	1
ENSG00000261729	2
ENSG00000261730	1
ENSG00000261734	1
ENSG00000261736	2
ENSG00000261737	1
ENSG00000261738	6
ENSG00000261739	19
ENSG00000261741	5
ENSG00000261742	13
ENSG00000261743	2
ENSG00000261744	4
ENSG00000261745	1
ENSG00000261747	1
ENSG00000261748	1
ENSG00000261749	3
ENSG00000261751	2
ENSG00000261752	1
ENSG00000261754	1
ENSG00000261757	1
ENSG00000261758	1
ENSG00000261760	11
ENSG00000261761	2
ENSG00000261762	2
ENSG00000261763	1
ENSG00000261764	1
ENSG00000261765	2
ENSG00000261766	1
ENSG00000261770	1
ENSG00000261773	1
ENSG00000261774	1
ENSG00000261775	4
ENSG00000261776	1
ENSG00000261777	5
ENSG00000261778	1
ENSG00000261780	4
ENSG00000261781	3
ENSG00000261782	1
ENSG00000261783	2
ENSG00000261786	1
ENSG00000261787	5
ENSG00000261789	1
ENSG00000261790	1
ENSG00000261792	3
ENSG00000261794	18
ENSG00000261795	1
ENSG00000261797	2
ENSG00000261798	1
ENSG00000261799	1
ENSG00000261800	2
ENSG00000261801	8
ENSG00000261803	2
ENSG00000261804	3
ENSG00000261807	4
ENSG00000261809	1
ENSG00000261810	2
ENSG00000261811	3
ENSG00000261812	4
ENSG00000261813	1
ENSG00000261815	1
ENSG00000261816	3
ENSG00000261817	3
ENSG00000261818	3
ENSG00000261819	1
ENSG00000261820	2
ENSG00000261821	4
ENSG00000261823	2
ENSG00000261824	14
ENSG00000261826	1
ENSG00000261829	1
ENSG00000261831	3
ENSG00000261834	2
ENSG00000261835	2
ENSG00000261837	2
ENSG00000261838	3
ENSG00000261839	1
ENSG00000261840	3
ENSG00000261842	1
ENSG00000261848	5
ENSG00000261856	3
ENSG00000261857	7
ENSG00000261863	2
ENSG00000261866	2
ENSG00000261868	1
ENSG00000261872	3
ENSG00000261873	9
ENSG00000261879	8
ENSG00000261882	1
ENSG00000261886	3
ENSG00000261888	1
ENSG00000261889	1
ENSG00000261898	1
ENSG00000261904	1
ENSG00000261914	2
ENSG00000261916	1
ENSG00000261924	2
ENSG00000261934	1
ENSG00000261939	1
ENSG00000261949	5
ENSG00000261959	2
ENSG00000261963	4
ENSG00000261965	1
ENSG00000261970	1
ENSG00000261971	8
ENSG00000261978	2
ENSG00000261987	5
ENSG00000261996	2
ENSG00000261997	1
ENSG00000262000	1
ENSG00000262001	2
ENSG00000262003	2
ENSG00000262006	2
ENSG00000262008	2
ENSG00000262011	2
ENSG00000262020	3
ENSG00000262031	2
ENSG00000262038	2
ENSG00000262039	3
ENSG00000262048	1
ENSG00000262049	3
ENSG00000262050	2
ENSG00000262052	4
ENSG00000262061	5
ENSG00000262067	1
ENSG00000262074	1
ENSG00000262075	1
ENSG00000262079	2
ENSG00000262081	8
ENSG00000262085	1
ENSG00000262089	2
ENSG00000262090	1
ENSG00000262094	4
ENSG00000262095	1
ENSG00000262096	4
ENSG00000262097	3
ENSG00000262098	2
ENSG00000262099	3
ENSG00000262106	1
ENSG00000262107	1
ENSG00000262115	3
ENSG00000262116	3
ENSG00000262117	4
ENSG00000262118	1
ENSG00000262119	1
ENSG00000262120	2
ENSG00000262133	2
ENSG00000262135	1
ENSG00000262136	1
ENSG00000262140	3
ENSG00000262141	1
ENSG00000262147	1
ENSG00000262151	2
ENSG00000262152	1
ENSG00000262154	1
ENSG00000262155	2
ENSG00000262158	1
ENSG00000262165	3
ENSG00000262171	2
ENSG00000262172	2
ENSG00000262179	2
ENSG00000262180	1
ENSG00000262181	4
ENSG00000262185	2
ENSG00000262187	1
ENSG00000262188	2
ENSG00000262198	2
ENSG00000262202	1
ENSG00000262209	1
ENSG00000262213	2
ENSG00000262222	3
ENSG00000262223	5
ENSG00000262227	1
ENSG00000262228	1
ENSG00000262231	3
ENSG00000262235	1
ENSG00000262246	33
ENSG00000262248	2
ENSG00000262251	2
ENSG00000262259	1
ENSG00000262262	1
ENSG00000262265	2
ENSG00000262267	5
ENSG00000262271	3
ENSG00000262292	1
ENSG00000262294	1
ENSG00000262296	2
ENSG00000262298	2
ENSG00000262312	4
ENSG00000262313	3
ENSG00000262316	1
ENSG00000262319	1
ENSG00000262322	1
ENSG00000262332	2
ENSG00000262333	2
ENSG00000262339	5
ENSG00000262343	2
ENSG00000262352	3
ENSG00000262358	3
ENSG00000262362	2
ENSG00000262366	1
ENSG00000262370	4
ENSG00000262372	1
ENSG00000262380	2
ENSG00000262381	1
ENSG00000262384	1
ENSG00000262400	1
ENSG00000262402	1
ENSG00000262406	10
ENSG00000262408	1
ENSG00000262410	1
ENSG00000262412	1
ENSG00000262420	2
ENSG00000262429	1
ENSG00000262434	2
ENSG00000262445	3
ENSG00000262454	6
ENSG00000262461	9
ENSG00000262468	4
ENSG00000262470	1
ENSG00000262471	1
ENSG00000262477	2
ENSG00000262480	2
ENSG00000262482	3
ENSG00000262484	5
ENSG00000262488	1
ENSG00000262492	2
ENSG00000262495	4
ENSG00000262497	1
ENSG00000262500	1
ENSG00000262503	1
ENSG00000262514	1
ENSG00000262516	1
ENSG00000262518	2
ENSG00000262519	1
ENSG00000262521	2
ENSG00000262528	5
ENSG00000262529	3
ENSG00000262539	1
ENSG00000262543	2
ENSG00000262558	2
ENSG00000262561	1
ENSG00000262566	1
ENSG00000262576	1
ENSG00000262580	7
ENSG00000262583	6
ENSG00000262585	7
ENSG00000262587	2
ENSG00000262609	2
ENSG00000262619	2
ENSG00000262621	2
ENSG00000262623	2
ENSG00000262628	1
ENSG00000262636	1
ENSG00000262648	1
ENSG00000262651	1
ENSG00000262652	1
ENSG00000262655	16
ENSG00000262662	2
ENSG00000262663	1
ENSG00000262668	4
ENSG00000262670	4
ENSG00000262678	2
ENSG00000262681	1
ENSG00000262686	4
ENSG00000262692	2
ENSG00000262693	2
ENSG00000262700	1
ENSG00000262703	2
ENSG00000262708	1
ENSG00000262712	1
ENSG00000262714	1
ENSG00000262728	4
ENSG00000262732	4
ENSG00000262759	2
ENSG00000262766	2
ENSG00000262768	2
ENSG00000262769	6
ENSG00000262772	3
ENSG00000262777	2
ENSG00000262786	2
ENSG00000262801	6
ENSG00000262803	1
ENSG00000262810	2
ENSG00000262814	5
ENSG00000262815	2
ENSG00000262818	2
ENSG00000262823	4
ENSG00000262833	4
ENSG00000262837	1
ENSG00000262848	1
ENSG00000262855	1
ENSG00000262869	1
ENSG00000262870	2
ENSG00000262873	3
ENSG00000262874	2
ENSG00000262877	2
ENSG00000262879	16
ENSG00000262881	2
ENSG00000262884	4
ENSG00000262888	3
ENSG00000262890	1
ENSG00000262898	3
ENSG00000262899	1
ENSG00000262902	1
ENSG00000262903	3
ENSG00000262904	1
ENSG00000262905	2
ENSG00000262919	7
ENSG00000262920	2
ENSG00000262921	2
ENSG00000262943	20
ENSG00000262950	4
ENSG00000262952	3
ENSG00000262953	2
ENSG00000262959	1
ENSG00000262961	1
ENSG00000262962	4
ENSG00000262966	4
ENSG00000262974	1
ENSG00000262979	2
ENSG00000262980	1
ENSG00000262983	4
ENSG00000262990	1
ENSG00000262995	5
ENSG00000262999	4
ENSG00000263001	38
ENSG00000263002	7
ENSG00000263004	3
ENSG00000263006	6
ENSG00000263011	3
ENSG00000263013	1
ENSG00000263015	2
ENSG00000263017	1
ENSG00000263029	1
ENSG00000263033	3
ENSG00000263041	5
ENSG00000263045	1
ENSG00000263050	2
ENSG00000263051	2
ENSG00000263063	2
ENSG00000263065	2
ENSG00000263069	7
ENSG00000263072	14
ENSG00000263080	3
ENSG00000263081	2
ENSG00000263082	2
ENSG00000263089	2
ENSG00000263096	2
ENSG00000263098	2
ENSG00000263105	2
ENSG00000263107	1
ENSG00000263110	2
ENSG00000263120	1
ENSG00000263125	1
ENSG00000263142	11
ENSG00000263146	4
ENSG00000263154	3
ENSG00000263155	15
ENSG00000263159	2
ENSG00000263164	3
ENSG00000263167	2
ENSG00000263176	3
ENSG00000263177	1
ENSG00000263179	1
ENSG00000263189	1
ENSG00000263196	1
ENSG00000263199	1
ENSG00000263201	2
ENSG00000263206	5
ENSG00000263207	1
ENSG00000263219	1
ENSG00000263220	2
ENSG00000263232	1
ENSG00000263234	2
ENSG00000263235	1
ENSG00000263237	2
ENSG00000263241	1
ENSG00000263252	1
ENSG00000263253	2
ENSG00000263257	3
ENSG00000263264	10
ENSG00000263266	1
ENSG00000263272	2
ENSG00000263276	1
ENSG00000263278	2
ENSG00000263279	2
ENSG00000263280	2
ENSG00000263293	3
ENSG00000263300	2
ENSG00000263305	3
ENSG00000263307	2
ENSG00000263311	2
ENSG00000263312	2
ENSG00000263316	5
ENSG00000263317	4
ENSG00000263321	2
ENSG00000263325	3
ENSG00000263326	2
ENSG00000263327	6
ENSG00000263331	2
ENSG00000263335	3
ENSG00000263338	2
ENSG00000263342	1
ENSG00000263343	1
ENSG00000263345	4
ENSG00000263353	1
ENSG00000263354	1
ENSG00000263355	1
ENSG00000263360	1
ENSG00000263361	1
ENSG00000263363	1
ENSG00000263366	2
ENSG00000263368	1
ENSG00000263369	3
ENSG00000263370	2
ENSG00000263372	1
ENSG00000263375	1
ENSG00000263381	1
ENSG00000263382	2
ENSG00000263388	1
ENSG00000263389	1
ENSG00000263393	2
ENSG00000263394	1
ENSG00000263396	1
ENSG00000263399	1
ENSG00000263400	11
ENSG00000263403	1
ENSG00000263405	1
ENSG00000263407	1
ENSG00000263409	1
ENSG00000263410	1
ENSG00000263412	2
ENSG00000263413	1
ENSG00000263417	3
ENSG00000263426	1
ENSG00000263427	2
ENSG00000263429	4
ENSG00000263432	1
ENSG00000263433	1
ENSG00000263435	2
ENSG00000263438	8
ENSG00000263439	1
ENSG00000263443	2
ENSG00000263445	1
ENSG00000263450	4
ENSG00000263453	1
ENSG00000263456	1
ENSG00000263458	1
ENSG00000263460	1
ENSG00000263464	1
ENSG00000263465	1
ENSG00000263466	2
ENSG00000263476	1
ENSG00000263477	2
